x,y,z
4131224374.970662,-609087222.3039138,0.0
4131833356.035168,-609104389.7532166,0.0
4132442261.8075624,-609121546.1031473,0.0
4133051092.309459,-609138691.3582147,0.0
4133659847.562461,-609155825.5229248,0.0
4134268527.5881577,-609172948.6017805,0.0
4134877132.408128,-609190060.599282,0.0
4135485662.0439377,-609207161.5199263,0.0
4136094116.5171413,-609224251.3682078,0.0
4136702495.849282,-609241330.1486177,0.0
4137310800.061889,-609258397.8656447,0.0
4137919029.176482,-609275454.5237741,0.0
4138527183.2145677,-609292500.1274889,0.0
4139135262.1976404,-609309534.6812686,0.0
4139743266.1471834,-609326558.1895902,0.0
4140351195.0846677,-609343570.6569277,0.0
4140959049.0315523,-609360572.0877522,0.0
4141566828.009285,-609377562.4865321,0.0
4142174532.039301,-609394541.8577325,0.0
4142782161.143024,-609411510.2058161,0.0
4143389715.3418655,-609428467.5352424,0.0
4143997194.657226,-609445413.8504683,0.0
4144604599.1104937,-609462349.1559474,0.0
4145211928.723045,-609479273.456131,0.0
4145819183.5162444,-609496186.755467,0.0
4146426363.5114446,-609513089.0584009,0.0
4147033468.729987,-609529980.369375,0.0
4147640499.193201,-609546860.6928289,0.0
4148247454.922404,-609563730.0331993,0.0
4148854335.938901,-609580588.3949201,0.0
4149461142.263987,-609597435.7824223,0.0
4150067873.9189444,-609614272.2001342,0.0
4150674530.9250436,-609631097.6524808,0.0
4151281113.3035436,-609647912.143885,0.0
4151887621.0756917,-609664715.6787663,0.0
4152494054.262723,-609681508.2615414,0.0
4153100412.885862,-609698289.8966243,0.0
4153706696.9663205,-609715060.5884264,0.0
4154312906.525299,-609731820.3413557,0.0
4154919041.5839868,-609748569.1598178,0.0
4155525102.163561,-609765307.0482155,0.0
4156131088.285187,-609782034.0109485,0.0
4156736999.970019,-609798750.0524141,0.0
4157342837.239199,-609815455.1770062,0.0
4157948600.1138587,-609832149.3891164,0.0
4158554288.6151166,-609848832.6931332,0.0
4159159902.76408,-609865505.0934426,0.0
4159765442.5818458,-609882166.5944273,0.0
4160370908.0894976,-609898817.2004677,0.0
4160976299.308109,-609915456.9159411,0.0
4161581616.2587404,-609932085.7452221,0.0
4162186858.9624424,-609948703.6926825,0.0
4162792027.4402533,-609965310.7626913,0.0
4163397121.7131996,-609981906.9596146,0.0
4164002141.8022966,-609998492.287816,0.0
4164607087.728548,-610015066.751656,0.0
4165211959.512946,-610031630.3554926,0.0
4165816757.1764717,-610048183.1036806,0.0
4166421480.7400937,-610064725.0005724,0.0
4167026130.22477,-610081256.0505177,0.0
4167630705.6514473,-610097776.257863,0.0
4168235207.0410604,-610114285.6269524,0.0
4168839634.4145327,-610130784.162127,0.0
4169443987.792776,-610147271.8677254,0.0
4170048267.1966915,-610163748.748083,0.0
4170652472.6471677,-610180214.8075329,0.0
4171256604.165083,-610196670.0504053,0.0
4171860661.771303,-610213114.4810274,0.0
4172464645.486684,-610229548.1037239,0.0
4173068555.332068,-610245970.9228168,0.0
4173672391.3282886,-610262382.942625,0.0
4174276153.4961658,-610278784.1674652,0.0
4174879841.8565097,-610295174.6016508,0.0
4175483456.430118,-610311554.2494929,0.0
4176086997.237778,-610327923.1152995,0.0
4176690464.3002653,-610344281.203376,0.0
4177293857.638344,-610360628.5180253,0.0
4177897177.2727666,-610376965.0635471,0.0
4178500423.224275,-610393290.8442389,0.0
4179103595.5136,-610409605.8643949,0.0
4179706694.16146,-610425910.1283071,0.0
4180309719.188563,-610442203.6402645,0.0
4180912670.6156054,-610458486.4045534,0.0
4181515548.463273,-610474758.4254574,0.0
4182118352.752239,-610491019.7072574,0.0
4182721083.503167,-610507270.2542316,0.0
4183323740.736708,-610523510.0706555,0.0
4183926324.473503,-610539739.1608018,0.0
4184528834.7341805,-610555957.5289406,0.0
4185131271.5393586,-610572165.1793392,0.0
4185733634.909644,-610588362.1162622,0.0
4186335924.865632,-610604548.3439717,0.0
4186938141.4279075,-610620723.8667269,0.0
4187540284.6170435,-610636888.6887842,0.0
4188142354.453602,-610653042.8143978,0.0
4188744350.9581337,-610669186.2478186,0.0
4189346274.151179,-610685318.9932952,0.0
4189948124.0532656,-610701441.0550734,0.0
4190549900.6849117,-610717552.4373963,0.0
4191151604.0666237,-610733653.1445043,0.0
4191753234.2188964,-610749743.1806352,0.0
4192354791.1622143,-610765822.5500242,0.0
4192956274.917051,-610781891.2569034,0.0
4193557685.5038676,-610797949.3055029,0.0
4194159022.9431157,-610813996.7000495,0.0
4194760287.255235,-610830033.4447678,0.0
4195361478.4606547,-610846059.5438794,0.0
4195962596.579792,-610862075.0016035,0.0
4196563641.633054,-610878079.8221564,0.0
4197164613.640836,-610894074.0097519,0.0
4197765512.623523,-610910057.5686011,0.0
4198366338.601489,-610926030.5029125,0.0
4198967091.5950966,-610941992.8168919,0.0
4199567771.624697,-610957944.5147425,0.0
4200168378.710632,-610973885.6006647,0.0
4200768912.87323,-610989816.0788565,0.0
4201369374.1328106,-611005735.9535129,0.0
4201969762.5096817,-611021645.2288266,0.0
4202570078.02414,-611037543.9089876,0.0
4203170320.696471,-611053431.9981833,0.0
4203770490.5469503,-611069309.5005982,0.0
4204370587.595842,-611085176.4204144,0.0
4204970611.8633986,-611101032.7618115,0.0
4205570563.3698626,-611116878.5289661,0.0
4206170442.1354656,-611132713.7260523,0.0
4206770248.180428,-611148538.3572419,0.0
4207369981.5249596,-611164352.4267037,0.0
4207969642.1892586,-611180155.938604,0.0
4208569230.193513,-611195948.8971065,0.0
4209168745.5578995,-611211731.3063724,0.0
4209768188.3025846,-611227503.1705601,0.0
4210367558.447724,-611243264.4938256,0.0
4210966856.013461,-611259015.280322,0.0
4211566081.0199304,-611274755.5342001,0.0
4212165233.4872546,-611290485.2596079,0.0
4212764313.4355454,-611306204.4606909,0.0
4213363320.884904,-611321913.1415919,0.0
4213962255.855421,-611337611.3064513,0.0
4214561118.367176,-611353298.9594067,0.0
4215159908.440238,-611368976.1045934,0.0
4215758626.0946646,-611384642.7461437,0.0
4216357271.3505034,-611400298.8881875,0.0
4216955844.2277913,-611415944.5348524,0.0
4217554344.746554,-611431579.6902629,0.0
4218152772.9268064,-611447204.3585414,0.0
4218751128.788553,-611462818.5438073,0.0
4219349412.3517876,-611478422.2501777,0.0
4219947623.6364927,-611494015.4817673,0.0
4220545762.662641,-611509598.2426877,0.0
4221143829.4501944,-611525170.5370483,0.0
4221741824.019103,-611540732.3689561,0.0
4222339746.3893075,-611556283.7425151,0.0
4222937596.5807376,-611571824.6618268,0.0
4223535374.613312,-611587355.1309906,0.0
4224133080.5069385,-611602875.1541029,0.0
4224730714.281515,-611618384.7352576,0.0
4225328275.956929,-611633883.8785462,0.0
4225925765.5530567,-611649372.5880576,0.0
4226523183.089763,-611664850.8678781,0.0
4227120528.586904,-611680318.7220914,0.0
4227717802.064324,-611695776.1547788,0.0
4228315003.5418563,-611711223.170019,0.0
4228912133.0393248,-611726659.7718883,0.0
4229509190.576542,-611742085.96446,0.0
4230106176.1733103,-611757501.7518055,0.0
4230703089.849421,-611772907.1379933,0.0
4231299931.6246557,-611788302.1270894,0.0
4231896701.5187845,-611803686.7231572,0.0
4232493399.5515676,-611819060.9302577,0.0
4233090025.7427545,-611834424.7524494,0.0
4233686580.1120844,-611849778.1937883,0.0
4234283062.6792855,-611865121.2583277,0.0
4234879473.4640756,-611880453.9501185,0.0
4235475812.486162,-611895776.2732092,0.0
4236072079.765242,-611911088.2316456,0.0
4236668275.321002,-611926389.829471,0.0
4237264399.173118,-611941681.0707263,0.0
4237860451.3412557,-611956961.9594498,0.0
4238456431.84507,-611972232.4996774,0.0
4239052340.7042055,-611987492.6954424,0.0
4239648177.9382963,-612002742.5507758,0.0
4240243943.5669665,-612017982.0697056,0.0
4240839637.6098294,-612033211.2562579,0.0
4241435260.086488,-612048430.1144559,0.0
4242030811.0165343,-612063638.6483207,0.0
4242626290.419551,-612078836.8618704,0.0
4243221698.3151093,-612094024.7591211,0.0
4243817034.722771,-612109202.344086,0.0
4244412299.6620874,-612124369.6207762,0.0
4245007493.1525984,-612139526.5932,0.0
4245602615.2138343,-612154673.2653635,0.0
4246197665.8653154,-612169809.64127,0.0
4246792645.126551,-612184935.7249206,0.0
4247387553.0170403,-612200051.5203139,0.0
4247982389.556272,-612215157.0314459,0.0
4248577154.7637253,-612230252.2623101,0.0
4249171848.658868,-612245337.2168978,0.0
4249766471.261158,-612260411.8991977,0.0
4250361022.590043,-612275476.3131958,0.0
4250955502.6649604,-612290530.462876,0.0
4251549911.505337,-612305574.3522195,0.0
4252144249.1305904,-612320607.9852052,0.0
4252738515.5601263,-612335631.3658094,0.0
4253332710.8133416,-612350644.4980061,0.0
4253926834.909622,-612365647.3857667,0.0
4254520887.8683434,-612380640.0330604,0.0
4255114869.7088714,-612395622.4438536,0.0
4255708780.450561,-612410594.6221106,0.0
4256302620.1127577,-612425556.571793,0.0
4256896388.714796,-612440508.2968601,0.0
4257490086.276001,-612455449.8012687,0.0
4258083712.815687,-612470381.0889733,0.0
4258677268.353159,-612485302.1639258,0.0
4259270752.90771,-612500213.0300757,0.0
4259864166.498625,-612515113.69137,0.0
4260457509.145177,-612530004.1517535,0.0
4261050780.8666296,-612544884.4151685,0.0
4261643981.6822367,-612559754.4855548,0.0
4262237111.611242,-612574614.3668498,0.0
4262830170.672878,-612589464.0629885,0.0
4263423158.886368,-612604303.5779035,0.0
4264016076.270925,-612619132.9155248,0.0
4264608922.8457522,-612633952.0797803,0.0
4265201698.630042,-612648761.0745953,0.0
4265794403.642977,-612663559.9038929,0.0
4266387037.9037304,-612678348.5715933,0.0
4266979601.4314637,-612693127.0816149,0.0
4267572094.24533,-612707895.4378732,0.0
4268164516.3644714,-612722653.6442817,0.0
4268756867.8080206,-612737401.7047513,0.0
4269349148.5950994,-612752139.6231904,0.0
4269941358.74482,-612766867.4035053,0.0
4270533498.276285,-612781585.0495996,0.0
4271125567.208586,-612796292.5653749,0.0
4271717565.560806,-612810989.9547298,0.0
4272309493.352016,-612825677.2215611,0.0
4272901350.601279,-612840354.3697629,0.0
4273493137.3276463,-612855021.4032271,0.0
4274084853.550161,-612869678.3258431,0.0
4274676499.2878547,-612884325.141498,0.0
4275268074.5597496,-612898961.8540764,0.0
4275859579.384858,-612913588.4674606,0.0
4276451013.782182,-612928204.9855306,0.0
4277042377.7707143,-612942811.412164,0.0
4277633671.3694367,-612957407.7512358,0.0
4278224894.597322,-612971994.0066191,0.0
4278816047.4733324,-612986570.1821842,0.0
4279407130.016421,-613001136.2817993,0.0
4279998142.2455297,-613015692.3093301,0.0
4280589084.1795917,-613030238.26864,0.0
4281179955.8375297,-613044774.1635901,0.0
4281770757.238257,-613059299.9980389,0.0
4282361488.4006763,-613073815.7758429,0.0
4282952149.343681,-613088321.500856,0.0
4283542740.086154,-613102817.17693,0.0
4284133260.6469693,-613117302.8079139,0.0
4284723711.04499,-613131778.3976548,0.0
4285314091.2990704,-613146243.9499972,0.0
4285904401.428054,-613160699.4687835,0.0
4286494641.450775,-613175144.9578536,0.0
4287084811.386058,-613189580.421045,0.0
4287674911.252717,-613204005.862193,0.0
4288264941.0695567,-613218421.2851305,0.0
4288854900.8553724,-613232826.6936882,0.0
4289444790.6289487,-613247222.0916942,0.0
4290034610.409061,-613261607.4829745,0.0
4290624360.2144747,-613275982.8713528,0.0
4291214040.0639453,-613290348.2606503,0.0
4291803649.976219,-613304703.6546859,0.0
4292393189.970032,-613319049.0572764,0.0
4292982660.0641108,-613333384.472236,0.0
4293572060.2771716,-613347709.9033768,0.0
4294161390.627922,-613362025.3545085,0.0
4294750651.135059,-613376330.8294384,0.0
4295339841.817269,-613390626.3319718,0.0
4295928962.693232,-613404911.8659112,0.0
4296518013.781614,-613419187.4350574,0.0
4297106995.101075,-613433453.0432084,0.0
4297695906.670262,-613447708.69416,0.0
4298284748.507815,-613461954.3917058,0.0
4298873520.632364,-613476190.1396371,0.0
4299462223.062528,-613490415.9417429,0.0
4300050855.8169155,-613504631.8018099,0.0
4300639418.914128,-613518837.7236224,0.0
4301227912.372757,-613533033.7109627,0.0
4301816336.211383,-613547219.7676104,0.0
4302404690.448577,-613561395.8973433,0.0
4302992975.1029005,-613575562.1039363,0.0
4303581190.192906,-613589718.3911626,0.0
4304169335.737137,-613603864.7627928,0.0
4304757411.754125,-613618001.2225955,0.0
4305345418.262394,-613632127.7743365,0.0
4305933355.2804575,-613646244.4217799,0.0
4306521222.826819,-613660351.1686871,0.0
4307109020.919975,-613674448.0188177,0.0
4307696749.578409,-613688534.9759284,0.0
4308284408.820597,-613702612.0437742,0.0
4308871998.665004,-613716679.2261076,0.0
4309459519.130087,-613730736.5266788,0.0
4310046970.234292,-613744783.9492358,0.0
4310634351.9960575,-613758821.4975244,0.0
4311221664.433811,-613772849.175288,0.0
4311808907.56597,-613786866.9862677,0.0
4312396081.410944,-613800874.9342027,0.0
4312983185.987131,-613814873.0228295,0.0
4313570221.312922,-613828861.2558827,0.0
4314157187.406696,-613842839.6370945,0.0
4314744084.286825,-613856808.1701949,0.0
4315330911.971669,-613870766.8589115,0.0
4315917670.479581,-613884715.7069699,0.0
4316504359.828902,-613898654.7180932,0.0
4317090980.037966,-613912583.8960025,0.0
4317677531.125094,-613926503.2444166,0.0
4318264013.1086035,-613940412.7670519,0.0
4318850426.006797,-613954312.4676229,0.0
4319436769.837969,-613968202.3498415,0.0
4320023044.620406,-613982082.4174175,0.0
4320609250.372384,-613995952.6740587,0.0
4321195387.11217,-614009813.1234703,0.0
4321781454.858022,-614023663.7693555,0.0
4322367453.628186,-614037504.6154153,0.0
4322953383.440903,-614051335.6653484,0.0
4323539244.314401,-614065156.9228513,0.0
4324125036.2669,-614078968.3916183,0.0
4324710759.316611,-614092770.0753413,0.0
4325296413.481735,-614106561.9777105,0.0
4325881998.780463,-614120344.1024132,0.0
4326467515.230979,-614134116.4531349,0.0
4327052962.851455,-614147879.033559,0.0
4327638341.660054,-614161631.8473663,0.0
4328223651.6749325,-614175374.8982358,0.0
4328808892.914234,-614189108.189844,0.0
4329394065.396095,-614202831.7258654,0.0
4329979169.138642,-614216545.5099721,0.0
4330564204.159992,-614230249.5458342,0.0
4331149170.478253,-614243943.8371196,0.0
4331734068.111525,-614257628.3874937,0.0
4332318897.077895,-614271303.2006202,0.0
4332903657.395445,-614284968.2801602,0.0
4333488349.082245,-614298623.6297728,0.0
4334072972.156356,-614312269.2531148,0.0
4334657526.635831,-614325905.153841,0.0
4335242012.538713,-614339531.335604,0.0
4335826429.883037,-614353147.8020539,0.0
4336410778.686826,-614366754.556839,0.0
4336995058.968096,-614380351.6036053,0.0
4337579270.744853,-614393938.9459964,0.0
4338163414.035094,-614407516.5876541,0.0
4338747488.856808,-614421084.5322179,0.0
4339331495.227971,-614434642.783325,0.0
4339915433.166554,-614448191.3446105,0.0
4340499302.690518,-614461730.2197074,0.0
4341083103.817813,-614475259.4122465,0.0
4341666836.5663805,-614488778.9258564,0.0
4342250500.954154,-614502288.7641635,0.0
4342834096.999057,-614515788.9307922,0.0
4343417624.719004,-614529279.4293647,0.0
4344001084.131899,-614542760.2635008,0.0
4344584475.25564,-614556231.4368186,0.0
4345167798.108112,-614569692.9529335,0.0
4345751052.707195,-614583144.8154594,0.0
4346334239.070757,-614596587.0280074,0.0
4346917357.216657,-614610019.5941868,0.0
4347500407.162745,-614623442.5176047,0.0
4348083388.926865,-614636855.801866,0.0
4348666302.526846,-614650259.4505738,0.0
4349249147.980514,-614663653.4673284,0.0
4349831925.305681,-614677037.8557286,0.0
4350414634.520155,-614690412.6193707,0.0
4350997275.641729,-614703777.7618489,0.0
4351579848.688192,-614717133.2867554,0.0
4352162353.677322,-614730479.1976804,0.0
4352744790.626887,-614743815.4982114,0.0
4353327159.554647,-614757142.1919343,0.0
4353909460.478354,-614770459.2824329,0.0
4354491693.41575,-614783766.7732885,0.0
4355073858.384565,-614797064.6680806,0.0
4355655955.402526,-614810352.9703863,0.0
4356237984.487346,-614823631.6837808,0.0
4356819945.656731,-614836900.8118372,0.0
4357401838.928378,-614850160.3581264,0.0
4357983664.319976,-614863410.3262172,0.0
4358565421.849202,-614876650.7196761,0.0
4359147111.533728,-614889881.5420679,0.0
4359728733.391213,-614903102.7969549,0.0
4360310287.439311,-614916314.4878975,0.0
4360891773.695663,-614929516.618454,0.0
4361473192.177905,-614942709.1921804,0.0
4362054542.903661,-614955892.2126309,0.0
4362635825.890547,-614969065.6833574,0.0
4363217041.156171,-614982229.6079097,0.0
4363798188.718131,-614995383.9898356,0.0
4364379268.594016,-615008528.8326808,0.0
4364960280.801408,-615021664.1399889,0.0
4365541225.357878,-615034789.9153012,0.0
4366122102.280988,-615047906.1621572,0.0
4366702911.588293,-615061012.8840941,0.0
4367283653.297338,-615074110.0846473,0.0
4367864327.425658,-615087197.7673497,0.0
4368444933.990782,-615100275.9357325,0.0
4369025473.010227,-615113344.5933245,0.0
4369605944.501504,-615126403.7436528,0.0
4370186348.482113,-615139453.3902421,0.0
4370766684.969545,-615152493.5366151,0.0
4371346953.981285,-615165524.1862925,0.0
4371927155.534805,-615178545.3427929,0.0
4372507289.6475725,-615191557.0096327,0.0
4373087356.337043,-615204559.1903265,0.0
4373667355.620664,-615217551.8883865,0.0
4374247287.515875,-615230535.107323,0.0
4374827152.040107,-615243508.8506445,0.0
4375406949.21078,-615256473.1218569,0.0
4375986679.045308,-615269427.9244646,0.0
4376566341.561094,-615282373.2619693,0.0
4377145936.775534,-615295309.1378714,0.0
4377725464.706013,-615308235.5556686,0.0
4378304925.369908,-615321152.5188568,0.0
4378884318.78459,-615334060.0309298,0.0
4379463644.967418,-615346958.0953796,0.0
4380042903.935743,-615359846.7156957,0.0
4380622095.706909,-615372725.8953661,0.0
4381201220.298248,-615385595.6378762,0.0
4381780277.727087,-615398455.9467096,0.0
4382359268.010741,-615411306.825348,0.0
4382938191.166519,-615424148.2772708,0.0
4383517047.2117195,-615436980.3059555,0.0
4384095836.163632,-615449802.9148777,0.0
4384674558.039539,-615462616.1075106,0.0
4385253212.856714,-615475419.8873256,0.0
4385831800.632421,-615488214.2577921,0.0
4386410321.383915,-615500999.2223774,0.0
4386988775.128444,-615513774.7845469,0.0
4387567161.883245,-615526540.9477636,0.0
4388145481.665549,-615539297.7154888,0.0
4388723734.492577,-615552045.0911819,0.0
4389301920.38154,-615564783.0782999,0.0
4389880039.349644,-615577511.680298,0.0
4390458091.414082,-615590230.9006293,0.0
4391036076.592041,-615602940.7427449,0.0
4391613994.9007,-615615641.2100941,0.0
4392191846.357227,-615628332.3061237,0.0
4392769630.978785,-615641014.034279,0.0
4393347348.782523,-615653686.398003,0.0
4393924999.785587,-615666349.4007367,0.0
4394502584.005112,-615679003.0459192,0.0
4395080101.458222,-615691647.3369875,0.0
4395657552.162037,-615704282.2773767,0.0
4396234936.133665,-615716907.8705198,0.0
4396812253.390207,-615729524.1198478,0.0
4397389503.948756,-615742131.0287898,0.0
4397966687.826395,-615754728.6007727,0.0
4398543805.040199,-615767316.8392217,0.0
4399120855.607235,-615779895.7475597,0.0
4399697839.54456,-615792465.3292078,0.0
4400274756.8692255,-615805025.587585,0.0
4400851607.59827,-615817576.5261084,0.0
4401428391.748728,-615830118.1481931,0.0
4402005109.337622,-615842650.4572521,0.0
4402581760.381968,-615855173.4566966,0.0
4403158344.898773,-615867687.1499357,0.0
4403734862.905036,-615880191.5403765,0.0
4404311314.417747,-615892686.6314242,0.0
4404887699.453886,-615905172.426482,0.0
4405464018.030428,-615917648.9289509,0.0
4406040270.164337,-615930116.1422303,0.0
4406616455.872569,-615942574.0697174,0.0
4407192575.172072,-615955022.7148075,0.0
4407768628.079785,-615967462.0808939,0.0
4408344614.612639,-615979892.1713678,0.0
4408920534.787558,-615992312.9896187,0.0
4409496388.621453,-616004724.5390339,0.0
4410072176.131232,-616017126.8229989,0.0
4410647897.333791,-616029519.844897,0.0
4411223552.246018,-616041903.60811,0.0
4411799140.884796,-616054278.1160171,0.0
4412374663.266995,-616066643.3719962,0.0
4412950119.40948,-616078999.3794228,0.0
4413525509.329104,-616091346.1416705,0.0
4414100833.042716,-616103683.662111,0.0
4414676090.567154,-616116011.9441143,0.0
4415251281.919248,-616128330.991048,0.0
4415826407.115819,-616140640.806278,0.0
4416401466.173681,-616152941.3931682,0.0
4416976459.10964,-616165232.7550806,0.0
4417551385.940492,-616177514.8953753,0.0
4418126246.683024,-616189787.8174102,0.0
4418701041.354019,-616202051.5245416,0.0
4419275769.970247,-616214306.0201236,0.0
4419850432.548471,-616226551.3075085,0.0
4420425029.105448,-616238787.3900466,0.0
4420999559.657923,-616251014.2710863,0.0
4421574024.222635,-616263231.9539741,0.0
4422148422.816315,-616275440.4420544,0.0
4422722755.455684,-616287639.7386699,0.0
4423297022.157456,-616299829.8471612,0.0
4423871222.938337,-616312010.770867,0.0
4424445357.815024,-616324182.5131242,0.0
4425019426.804206,-616336345.0772676,0.0
4425593429.922563,-616348498.4666302,0.0
4426167367.186768,-616360642.684543,0.0
4426741238.613484,-616372777.7343352,0.0
4427315044.219369,-616384903.6193339,0.0
4427888784.021069,-616397020.3428644,0.0
4428462458.035223,-616409127.9082501,0.0
4429036066.278464,-616421226.3188124,0.0
4429609608.767414,-616433315.5778708,0.0
4430183085.518688,-616445395.6887431,0.0
4430756496.548893,-616457466.6547449,0.0
4431329841.874627,-616469528.4791899,0.0
4431903121.51248,-616481581.1653901,0.0
4432476335.479034,-616493624.7166556,0.0
4433049483.790864,-616505659.1362944,0.0
4433622566.464535,-616517684.4276125,0.0
4434195583.516603,-616529700.5939145,0.0
4434768534.96362,-616541707.6385027,0.0
4435341420.822125,-616553705.5646775,0.0
4435914241.108653,-616565694.3757375,0.0
4436486995.839727,-616577674.0749795,0.0
4437059685.031865,-616589644.6656983,0.0
4437632308.701575,-616601606.1511867,0.0
4438204866.865358,-616613558.5347359,0.0
4438777359.539707,-616625501.8196349,0.0
4439349786.741105,-616637436.009171,0.0
4439922148.486029,-616649361.1066296,0.0
4440494444.790946,-616661277.1152941,0.0
4441066675.6723175,-616673184.0384462,0.0
4441638841.146594,-616685081.8793654,0.0
4442210941.23022,-616696970.6413299,0.0
4442782975.939631,-616708850.3276154,0.0
4443354945.291255,-616720720.941496,0.0
4443926849.301511,-616732582.486244,0.0
4444498687.986811,-616744434.9651296,0.0
4445070461.363558,-616756278.3814213,0.0
4445642169.448148,-616768112.7383858,0.0
4446213812.256968,-616779938.0392878,0.0
4446785389.8063965,-616791754.2873901,0.0
4447356902.112806,-616803561.4859537,0.0
4447928349.192559,-616815359.6382377,0.0
4448499731.062012,-616827148.7474995,0.0
4449071047.73751,-616838928.8169943,0.0
4449642299.235394,-616850699.8499757,0.0
4450213485.571994,-616862461.8496954,0.0
4450784606.763634,-616874214.8194033,0.0
4451355662.826629,-616885958.7623472,0.0
4451926653.777286,-616897693.6817734,0.0
4452497579.631904,-616909419.5809261,0.0
4453068440.406774,-616921136.4630475,0.0
4453639236.118179,-616932844.3313785,0.0
4454209966.782396,-616944543.1891575,0.0
4454780632.415691,-616956233.0396215,0.0
4455351233.034325,-616967913.8860055,0.0
4455921768.654547,-616979585.7315427,0.0
4456492239.292602,-616991248.5794644,0.0
4457062644.964725,-617002902.4330001,0.0
4457632985.687142,-617014547.2953774,0.0
4458203261.476076,-617026183.1698221,0.0
4458773472.347736,-617037810.0595583,0.0
4459343618.318328,-617049427.967808,0.0
4459913699.404046,-617061036.8977916,0.0
4460483715.621079,-617072636.8527275,0.0
4461053666.985607,-617084227.8358324,0.0
4461623553.513803,-617095809.8503209,0.0
4462193375.221829,-617107382.8994062,0.0
4462763132.125844,-617118946.9862994,0.0
4463332824.241995,-617130502.1142098,0.0
4463902451.586423,-617142048.2863448,0.0
4464472014.175261,-617153585.5059102,0.0
4465041512.024633,-617165113.7761098,0.0
4465610945.150658,-617176633.1001457,0.0
4466180313.569444,-617188143.4812181,0.0
4466749617.297092,-617199644.9225254,0.0
4467318856.349697,-617211137.4272642,0.0
4467888030.743343,-617222620.9986292,0.0
4468457140.49411,-617234095.6398134,0.0
4469026185.618067,-617245561.354008,0.0
4469595166.131275,-617257018.1444021,0.0
4470164082.04979,-617268466.0141835,0.0
4470732933.389659,-617279904.9665378,0.0
4471301720.16692,-617291335.004649,0.0
4471870442.397603,-617302756.1316992,0.0
4472439100.0977335,-617314168.3508686,0.0
4473007693.283325,-617325571.6653358,0.0
4473576221.9703865,-617336966.0782775,0.0
4474144686.174917,-617348351.5928684,0.0
4474713085.9129095,-617359728.212282,0.0
4475281421.200348,-617371095.9396893,0.0
4475849692.053209,-617382454.7782599,0.0
4476417898.487462,-617393804.7311615,0.0
4476986040.519068,-617405145.8015602,0.0
4477554118.163979,-617416477.9926199,0.0
4478122131.438142,-617427801.3075031,0.0
4478690080.357494,-617439115.7493703,0.0
4479257964.937966,-617450421.3213805,0.0
4479825785.19548,-617461718.0266905,0.0
4480393541.145951,-617473005.8684554,0.0
4480961232.805286,-617484284.8498288,0.0
4481528860.189385,-617495554.9739624,0.0
4482096423.314139,-617506816.2440059,0.0
4482663922.195432,-617518068.6631075,0.0
4483231356.849139,-617529312.2344135,0.0
4483798727.291131,-617540546.9610685,0.0
4484366033.537268,-617551772.8462152,0.0
4484933275.603402,-617562989.8929946,0.0
4485500453.50538,-617574198.104546,0.0
4486067567.259039,-617585397.4840066,0.0
4486634616.88021,-617596588.0345124,0.0
4487201602.384715,-617607769.7591972,0.0
4487768523.788369,-617618942.6611931,0.0
4488335381.106979,-617630106.7436306,0.0
4488902174.356346,-617641262.0096383,0.0
4489468903.552261,-617652408.462343,0.0
4490035568.710508,-617663546.1048698,0.0
4490602169.846866,-617674674.9403422,0.0
4491168706.977101,-617685794.9718816,0.0
4491735180.116977,-617696906.202608,0.0
4492301589.282247,-617708008.6356394,0.0
4492867934.488657,-617719102.2740922,0.0
4493434215.751946,-617730187.1210809,0.0
4494000433.087847,-617741263.1797183,0.0
4494566586.512081,-617752330.4531155,0.0
4495132676.040366,-617763388.9443818,0.0
4495698701.68841,-617774438.6566249,0.0
4496264663.471912,-617785479.5929506,0.0
4496830561.406569,-617796511.7564629,0.0
4497396395.508063,-617807535.1502643,0.0
4497962165.792075,-617818549.7774552,0.0
4498527872.274275,-617829555.6411346,0.0
4499093514.970325,-617840552.7443997,0.0
4499659093.895882,-617851541.0903459,0.0
4500224609.066593,-617862520.6820667,0.0
4500790060.498099,-617873491.5226542,0.0
4501355448.206034,-617884453.6151985,0.0
4501920772.206022,-617895406.962788,0.0
4502486032.513682,-617906351.5685096,0.0
4503051229.144625,-617917287.4354482,0.0
4503616362.114452,-617928214.566687,0.0
4504181431.438761,-617939132.9653077,0.0
4504746437.133138,-617950042.6343901,0.0
4505311379.213164,-617960943.5770123,0.0
4505876257.694413,-617971835.7962506,0.0
4506441072.59245,-617982719.2951796,0.0
4507005823.922833,-617993594.0768725,0.0
4507570511.701114,-618004460.1444002,0.0
4508135135.942835,-618015317.5008324,0.0
4508699696.663531,-618026166.1492369,0.0
4509264193.878733,-618037006.0926797,0.0
4509828627.603959,-618047837.3342253,0.0
4510392997.854724,-618058659.8769362,0.0
4510957304.646533,-618069473.7238734,0.0
4511521547.994885,-618080278.8780961,0.0
4512085727.915273,-618091075.3426619,0.0
4512649844.423178,-618101863.1206264,0.0
4513213897.534078,-618112642.215044,0.0
4513777887.263441,-618123412.6289669,0.0
4514341813.62673,-618134174.3654459,0.0
4514905676.639398,-618144927.4275299,0.0
4515469476.316891,-618155671.8182664,0.0
4516033212.674649,-618166407.5407008,0.0
4516596885.728106,-618177134.5978771,0.0
4517160495.492683,-618187852.9928375,0.0
4517724041.983801,-618198562.7286226,0.0
4518287525.216867,-618209263.808271,0.0
